configuration,seed,task,age,relative_score,canonical_weight
ap_shared,20260716,time,74,-1.1871446371078491,0.00515271769836545
ap_shared,20260716,time,75,0.04816541075706482,0.017722487449645996
ap_shared,20260716,time,76,-0.3868926763534546,0.011470473371446133
ap_shared,20260716,time,77,0.3806404769420624,0.02471250295639038
ap_shared,20260716,time,78,0.5856629610061646,0.03033590130507946
ap_shared,20260716,time,79,-1.3523974418640137,0.004367853049188852
ap_shared,20260716,position,0,0.0,0.01688910834491253
ap_shared,20260716,position,1,-0.02797168493270874,0.016423236578702927
ap_shared,20260716,position,2,1.1351890563964844,0.05255488306283951
ap_shared,20260716,position,3,1.2837454080581665,0.06097197160124779
ap_shared,20260716,position,4,0.7917271852493286,0.03727773204445839
ap_shared,20260716,position,5,0.2364058792591095,0.02139323391020298
ap_shared,20260716,position,6,-0.016225427389144897,0.01661728508770466
ap_shared,20260716,position,7,-0.7027655243873596,0.008363720029592514
ap_shared,20260716,position,8,-0.01763254404067993,0.016593918204307556
ap_shared,20260716,position,9,-0.25867408514022827,0.013039650395512581
ap_shared,20260716,position,10,0.36230775713920593,0.02426358312368393
ap_shared,20260716,position,11,-0.011909544467926025,0.016689157113432884
ap_shared,20260716,position,12,-1.0313297510147095,0.006021516863256693
ap_shared,20260716,position,13,-1.4177449941635132,0.004091550130397081
ap_shared,20260716,position,14,-0.1538408398628235,0.014480862766504288
ap_shared,20260716,position,15,-0.38445183634757996,0.011498505249619484
ap_shared,20260716,position,16,-0.48516687750816345,0.01039684098213911
ap_shared,20260716,position,17,-0.36236074566841125,0.011755344457924366
ap_shared,20260716,position,18,-1.8617101907730103,0.002624679356813431
ap_shared,20260716,position,19,-2.582127809524536,0.00127703498583287
ap_shared,20260716,position,20,-0.7431098222732544,0.008033008314669132
ap_shared,20260716,position,21,-1.3289868831634521,0.004471311811357737
ap_shared,20260716,position,22,-1.8256163597106934,0.0027211448177695274
ap_shared,20260716,position,23,-0.450803279876709,0.010760323144495487
ap_shared,20260716,position,24,-0.4688992202281952,0.010567355901002884
